trade_date,iv7,rv_next_wk,gap,wk_move
2024-09-09,1.2027,1.037335462839167,-0.165364537160833,0.16963960684382995
2024-01-24,0.878175,0.708027281931526,-0.17014771806847406,-0.14483862363296884
2024-01-25,0.93705,0.7644688309430602,-0.17258116905693988,-0.12604363048747647
2025-09-26,0.718525,0.5448967573794041,-0.17362824262059584,0.12474257134451316
2026-01-21,0.965475,0.791165668309925,-0.174309331690075,0.10393700787401583
2024-11-21,0.7326750000000001,0.5582422034625163,-0.17443279653748378,-0.05235418130709757
2024-09-30,1.0161499999999999,0.8394918813390366,-0.17665811866096326,-0.0073710073710075985
2026-01-22,0.96695,0.7897040731011341,-0.17724592689886587,0.10525490196078446
2024-09-16,1.2252875,1.0479673980328863,-0.17732010196711379,0.05571117335823206
2025-06-23,0.9001750000000001,0.7183579718464493,-0.18181702815355072,0.16048237476808924
2025-08-27,0.87615,0.6938490987131213,-0.1823009012868787,-0.11553501599715599
2024-05-09,0.7875,0.599134190458026,-0.18836580954197402,0.15827698472326546
2025-08-13,0.73095,0.5394235280954229,-0.19152647190457706,-0.11931623931623936
2025-11-28,0.8079999999999999,0.6164638431273576,-0.19153615687264236,0.1261501210653755
2024-09-18,1.151075,0.9563324168750643,-0.19474258312493575,0.14905236106649555
2025-03-24,0.8644249999999999,0.6662378767312374,-0.19818712326876253,-0.2399809160305344
2024-08-08,1.356675,1.1562848451749768,-0.20039015482502331,0.2714874722486522
2024-03-07,1.2875999999999999,1.0871292576067113,-0.20047074239328855,-0.213123644251627
2025-08-07,0.8113499999999999,0.6040942814204298,-0.20725571857957015,0.16746221161495622
2026-04-20,1.2041250000000001,0.9966417074332737,-0.20748329256672637,0.28590785907859084
2024-01-10,0.6843500000000001,0.4767024103083319,-0.20764758969166824,0.008874689385871548
2024-05-08,0.7899750000000001,0.5775505709589668,-0.2124244290410333,0.1636138613861382
2025-06-20,0.89195,0.6752266350488154,-0.2167233649511846,0.18293257897218296
2025-09-15,0.951875,0.7345780610891447,-0.21729693891085533,0.14652014652014667
2025-08-14,0.7054,0.4879604333893348,-0.2174395666106652,-0.13696763202725737
2024-06-05,0.9003000000000001,0.6789752655718897,-0.2213247344281104,0.0924135366307175
2025-01-31,0.989525,0.7680320693658319,-0.22149293063416808,-0.0237300704486465
2025-09-29,0.87235,0.6470767474414321,-0.2252732525585679,0.22588235294117665
2024-06-28,0.6347,0.4088969220738053,-0.22580307792619475,0.09864498644986464
2026-05-28,1.5415750000000001,1.3148318783476123,-0.22674312165238786,0.16980460230560412
2024-02-01,0.801125,0.5742847540107724,-0.22684024598922758,0.14514637904468386
2024-05-02,0.8906000000000001,0.6635463821325883,-0.22705361786741174,0.09247606019151844
2024-02-05,0.8787499999999999,0.6510563802241962,-0.2276936197758037,0.11506693249786393
2025-04-23,1.42965,1.1998059394987157,-0.22984406050128436,0.1837732160312806
2024-07-01,0.6214500000000001,0.3907093457135075,-0.23074065428649254,0.1609527246481417
2026-02-19,1.172625,0.9408865447941914,-0.2317384552058086,0.0018399264029440587
2026-02-06,1.116425,0.8831907836748774,-0.23323421632512265,0.04582253886010368
2024-11-04,1.276525,1.0401314900963183,-0.23639350990368158,0.07938076416337303
2026-02-09,1.21995,0.9825320469740904,-0.23741795302590973,0.009218750000000053
2025-02-13,0.6458250000000001,0.4063868514874082,-0.23943814851259188,0.11161811161811186
2024-04-04,0.9404500000000001,0.7005783025124104,-0.23987169748758974,0.08451704545454519
2025-01-16,0.7985,0.5585407729469855,-0.23995922705301453,0.16155896069287157
2025-02-06,0.798825,0.5570050132940161,-0.24181998670598392,0.030379746835442978
2025-03-17,1.0878,0.8436682297338267,-0.2441317702661734,0.010120481927710756
2025-08-20,0.85795,0.60878778547284,-0.24916221452716003,0.09200310559006208
2024-03-27,0.7823500000000001,0.5237730734609977,-0.25857692653900244,-0.007092198581560072
2024-08-22,1.2508750000000002,0.9897183963222035,-0.2611566036777967,-0.03572380698480393
2024-05-03,0.803625,0.5408289690901691,-0.26279603090983095,0.052604567616115094
2024-01-31,0.80785,0.5443585262512163,-0.2634914737487837,0.10355583281347469
2025-10-16,1.187125,0.9235902956298674,-0.2635347043701326,0.01428923380142888
2025-10-13,1.19775,0.930355062120162,-0.26739493787983815,0.07715891670924879
2025-10-24,1.0400749999999999,0.7700021974084932,-0.2700728025915067,0.10542168674698815
2024-01-26,0.9148,0.6432585026999607,-0.2715414973000393,-0.009703028521023227
2025-06-27,0.75395,0.47985454480596235,-0.27409545519403766,0.05420486249501799
2024-06-12,0.682175,0.4071210625119711,-0.27505393748802887,0.10961702127659545
2026-06-23,2.160575,1.8829133668893407,-0.2776616331106594,0.15592911918894337
2024-06-26,0.7198250000000002,0.43696251994661833,-0.2828624800533818,0.10948638274538491
