gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
4.25,0.005,0.04,307,0.3101010101010101,0.06867362580554814,1.1036810355788624,3.560260586319218,0.03828492303834394,-0.3626551977883936,-0.016958677669866473,0.797804208600183,-0.08060000000000007,3/5
5.0,0.0085,0.04,191,0.19292929292929292,0.06261301197255185,1.0997321085472502,2.680628272251309,0.027560137060494528,-0.2269029892816945,-0.013535036255506894,0.71484375,-0.08060000000000007,2/5
3.74,0.005,0.04,425,0.4292929292929293,0.05605039558070402,0.853649860392055,3.395294117647059,0.03674904743864799,-0.48821695333615833,-0.02250778001196896,0.7879417879417879,-0.08060000000000007,3/5
3.34,0.005,0.0221,527,0.5323232323232323,0.04986742397712289,0.6448753353639207,3.5332068311195446,0.036399601122084416,-0.5188650284209531,-0.019548290080548703,0.757250268528464,-0.04480000000000013,3/5
3.34,0.007,0.04,527,0.5323232323232323,0.0467859682023933,0.6681729668015715,2.5578747628083494,0.034150371453002565,-0.5198418405883177,-0.025565160283403388,0.7136498516320475,-0.08060000000000019,3/5
2.5,0.007,0.03,742,0.7494949494949495,0.03544689943007334,0.44803669076354935,2.421832884097035,0.030692745195378228,-0.5654425510359662,-0.02943146495102633,0.6956037840845855,-0.060607501875468886,3/5
5.0,0.002,0.015,191,0.19292929292929292,0.03068400961880483,0.33584339556189813,4.570680628272251,0.013506131379898898,-0.2303370603492445,-0.0056933420990823436,0.8396334478808706,-0.03127184518942479,2/5
2.5,0.0055,0.0221,742,0.7494949494949495,0.01427915294243338,0.17114851565247577,3.024258760107817,0.012364032948229856,-0.590569929417291,-0.03064910680279287,0.7277183600713012,-0.04480000000000013,3/5
3.74,0.0055,0.04,425,0.4292929292929293,-0.0011546685944280805,-0.01768730040888818,3.228235294117647,-0.0007570530369692946,-0.47086983415829897,-0.032001549327578815,0.771865889212828,-0.08060000000000007,3/5
5.0,0.01,0.04,191,0.19292929292929292,-0.016007218290488588,-0.284530879584622,2.3717277486910993,-0.007045879415230461,-0.26350844012963903,-0.020590253073877185,0.6710816777041942,-0.08060000000000019,2/5
3.0,0.007,0.015,625,0.6313131313131313,-0.035919665828405806,-0.4163575701496358,2.8416,-0.028548451117948667,-0.5713347546653362,-0.0329581950165011,0.6542792792792793,-0.03141126594576922,2/5
4.25,0.0055,0.04,307,0.3101010101010101,-0.042255345944132536,-0.6816473781730842,3.403908794788274,-0.023557066619918847,-0.3518632631450954,-0.030734421570369985,0.7818181818181819,-0.08060000000000007,3/5
5.0,0.004,0.0221,191,0.19292929292929292,-0.04798807203469558,-0.6945364532358783,4.0785340314136125,-0.02112278653555027,-0.3291876330878598,-0.016123756565323277,0.8074454428754814,-0.04480000000000013,2/5
3.74,0.004,0.0221,425,0.4292929292929293,-0.05668573186574554,-0.7458476768237997,3.9623529411764706,-0.037165598181689546,-0.484770403162443,-0.03131151368566076,0.8004750593824228,-0.04480000000000013,3/5
3.34,0.0055,0.0221,527,0.5323232323232323,-0.05826622498530322,-0.7606012485269531,3.3434535104364325,-0.0425300805311551,-0.528830012301106,-0.03836842227090109,0.7395005675368899,-0.04480000000000013,3/5
5.0,0.007,0.0221,191,0.19292929292929292,-0.07730407572219376,-1.2682285019779937,3.2931937172774868,-0.03402653546885477,-0.2839956625562049,-0.022380484149831514,0.7138314785373608,-0.04480000000000024,2/5
3.34,0.007,0.03,527,0.5323232323232323,-0.08730960365343304,-1.2200500188720669,2.700189753320683,-0.06372937116842742,-0.5229024297762493,-0.048419470460907554,0.7090653548840478,-0.060607501875468886,3/5
3.0,0.007,0.0221,625,0.6313131313131313,-0.11309857978304245,-1.4552819096199965,2.6832,-0.08988842168048361,-0.6090344934470147,-0.05492051795914166,0.6911150864639237,-0.04480000000000024,3/5
4.25,0.005,0.0221,307,0.3101010101010101,-0.153875697754825,-2.2231435911624393,3.755700325732899,-0.08578207102860096,-0.42746996858839637,-0.03725724986705681,0.766695576756288,-0.04480000000000013,3/5
3.0,0.0085,0.04,625,0.6313131313131313,-0.19409911460450677,-2.6155809695702743,2.0528,-0.1542631659507878,-0.5942127359638981,-0.07538432949551876,0.6742010911925176,-0.08060000000000007,3/5
2.5,0.007,0.015,742,0.7494949494949495,-0.20944712173413194,-2.323214134737545,2.6954177897574123,-0.18135213266610953,-0.6026759710207396,-0.0704988263633416,0.6455,-0.03141126594576922,2/5
4.25,0.007,0.04,307,0.3101010101010101,-0.22133320770768908,-3.6191616594764353,2.9087947882736156,-0.12338375284470456,-0.4025780548191169,-0.05340416791653546,0.7323628219484882,-0.08060000000000019,3/5
2.5,0.0085,0.04,742,0.7494949494949495,-0.22773333454399153,-2.8917011688085172,1.9393530997304582,-0.197184669998102,-0.5989628905344371,-0.08913855306681617,0.6671299513551077,-0.08060000000000007,2/5
4.25,0.007,0.015,307,0.3101010101010101,-0.23663471686712872,-3.1230376582841552,3.250814332247557,-0.1319124174053132,-0.3943345647448352,-0.04062017704871568,0.656312625250501,-0.03127184518942479,3/5
2.5,0.007,0.0221,742,0.7494949494949495,-0.24035739939329673,-2.9356782010942166,2.526954177897574,-0.2081147021963334,-0.612875593901082,-0.08706980852179369,0.68,-0.04480000000000024,2/5
5.0,0.007,0.015,191,0.19292929292929292,-0.26882251957025005,-3.9023221806373267,3.3821989528795813,-0.11831359468094599,-0.3305936005903104,-0.03128868749246283,0.6594427244582043,-0.03127184518942479,2/5
3.74,0.007,0.04,425,0.4292929292929293,-0.29577402838045846,-4.555408230808475,2.724705882352941,-0.1939035992219557,-0.5392730158845194,-0.0786991927657652,0.7193436960276338,-0.08060000000000019,3/5
3.74,0.005,0.0221,425,0.4292929292929293,-0.30183910530083824,-4.185285615980781,3.68,-0.19787892970778329,-0.5253806410560483,-0.06907548029212829,0.7608695652173914,-0.04480000000000013,2/5
3.34,0.007,0.015,527,0.5323232323232323,-0.3198148070764671,-3.834733476879072,2.9791271347248576,-0.23341994812538458,-0.5326854908520137,-0.07287908079833472,0.6528662420382165,-0.03127184518942479,3/5
4.25,0.007,0.03,307,0.3101010101010101,-0.3412917998442926,-5.402717540835608,3.0879478827361564,-0.19023788393658606,-0.4175502029668414,-0.06485355819909522,0.7236286919831224,-0.060607501875468886,3/5
3.34,0.007,0.0221,527,0.5323232323232323,-0.3478691933630176,-4.638794590438378,2.8311195445920303,-0.2538912943520928,-0.553634567687078,-0.08824581037061097,0.6910187667560321,-0.04480000000000024,3/5
2.5,0.01,0.04,742,0.7494949494949495,-0.3595309810185359,-4.559997595407762,1.6725067385444743,-0.31129069129320136,-0.6501521424660143,-0.11731680109792775,0.6261079774375503,-0.08060000000000019,1/5
3.0,0.01,0.04,625,0.6313131313131313,-0.371793780436673,-4.998589673962318,1.7696,-0.2954668845256379,-0.6382728880891545,-0.10963614632287821,0.6338155515370705,-0.08060000000000019,2/5
4.25,0.0055,0.0221,307,0.3101010101010101,-0.38071700848132883,-5.5155939664372715,3.6058631921824102,-0.2122054144424257,-0.4375348962048565,-0.061816883882534035,0.7470641373080398,-0.04480000000000013,3/5
3.34,0.0085,0.04,527,0.5323232323232323,-0.3940886681454182,-5.581326726121673,2.1688804554079697,-0.2876152728017572,-0.5503906786375483,-0.1033652707084387,0.673665791776028,-0.08060000000000007,3/5
5.0,0.0055,0.0221,191,0.19292929292929292,-0.39759670420801385,-6.21459045991919,3.74869109947644,-0.1749652511219586,-0.3905788491317703,-0.04417862475183021,0.75,-0.04480000000000013,2/5
3.74,0.0055,0.0221,425,0.4292929292929293,-0.43387538035900447,-6.064257365705836,3.510588235294118,-0.28440759254329867,-0.5398224405953737,-0.08819408863498623,0.7419571045576407,-0.04480000000000013,2/5
3.74,0.007,0.03,425,0.4292929292929293,-0.4616608305206509,-6.9487356739554205,2.8823529411764706,-0.3026125583541047,-0.5321743052533745,-0.10084165643148413,0.7118367346938775,-0.060607501875468886,3/5
3.0,0.0085,0.03,625,0.6313131313131313,-0.4747200036456278,-6.295288114084534,2.1616,-0.3772389327217055,-0.642273465655927,-0.12686579817743182,0.6617320503330866,-0.06060000000000017,2/5
2.5,0.0085,0.03,742,0.7494949494949495,-0.49194873812701423,-6.160240759366629,2.0377358490566038,-0.4259173173540426,-0.6617522132443565,-0.14267966648782093,0.6547619047619048,-0.06060000000000017,2/5
5.0,0.005,0.0221,191,0.19292929292929292,-0.4928245782271852,-7.553562404054454,3.8743455497382198,-0.21684137190168878,-0.39916983899362724,-0.04983893720200305,0.7648648648648648,-0.04480000000000013,2/5
5.0,0.0085,0.03,191,0.19292929292929292,-0.49535539922045374,-8.544701254416026,2.8900523560209423,-0.21795404896652323,-0.3045817456480958,-0.0580566397893757,0.6992753623188406,-0.06060000000000017,2/5
4.25,0.007,0.0221,307,0.3101010101010101,-0.5594850463649576,-8.420773188695382,3.1009771986970684,-0.31177585712043343,-0.4616303930185818,-0.08437083463597339,0.6964285714285714,-0.04480000000000024,3/5
3.74,0.007,0.015,425,0.4292929292929293,-0.5749068873088021,-7.285297969648744,3.108235294117647,-0.37679367286402327,-0.5010019683647948,-0.0957294031029462,0.6487509462528388,-0.03127184518942479,3/5
3.34,0.01,0.04,527,0.5323232323232323,-0.6003545563121424,-8.485251081762556,1.872865275142315,-0.43806951129474864,-0.5967642146332094,-0.13751974563923985,0.630192502532928,-0.08060000000000019,2/5
2.5,0.01,0.03,742,0.7494949494949495,-0.615381259086626,-7.600094526717857,1.7587601078167117,-0.5327459773000227,-0.7058330751929724,-0.16482924714401204,0.6160919540229886,-0.06060000000000028,1/5
3.0,0.01,0.03,625,0.6313131313131313,-0.6484800726604587,-8.46508259784958,1.8624,-0.5152447038587068,-0.6944345526039266,-0.15557062090174645,0.6237113402061856,-0.06060000000000028,2/5
4.25,0.0085,0.04,307,0.3101010101010101,-0.6496744930064408,-10.552613482977481,2.498371335504886,-0.36198021858636725,-0.44501367185684737,-0.10298411720162781,0.6883963494132985,-0.08060000000000007,1/5
3.34,0.0085,0.03,527,0.5323232323232323,-0.6990133190990899,-9.716762188765134,2.2903225806451615,-0.5099985592983678,-0.5981978298409043,-0.15062403529643653,0.6619718309859155,-0.06060000000000017,3/5
3.0,0.0085,0.015,625,0.6313131313131313,-0.7038400325489264,-8.090267646382193,2.4096,-0.55919986749462,-0.6745824847833413,-0.1436675837565493,0.602257636122178,-0.03137787571617463,2/5
3.0,0.0085,0.0221,625,0.6313131313131313,-0.7060243029660777,-9.006318406020648,2.28,-0.5609340023752588,-0.682381763208175,-0.16138636477003632,0.6428070175438596,-0.04549999999999994,2/5
2.5,0.0085,0.0221,742,0.7494949494949495,-0.7224546521855822,-8.73731144396867,2.146900269541779,-0.6253966580072734,-0.7040386805573696,-0.18123007523717394,0.6359070935342122,-0.04549999999999994,1/5
3.74,0.007,0.0221,425,0.4292929292929293,-0.7342160484201025,-10.498577179374507,2.981176470588235,-0.48109103068598513,-0.5623918467900108,-0.1319902273990593,0.6906077348066298,-0.04480000000000024,2/5
3.74,0.0085,0.04,425,0.4292929292929293,-0.7585833689613158,-11.627394969363227,2.324705882352941,-0.4970370878086407,-0.5642523426777761,-0.14628661545056088,0.6761133603238867,-0.08060000000000007,1/5
5.0,0.01,0.03,191,0.19292929292929292,-0.7588983826072271,-13.145142931672899,2.554973821989529,-0.33373432926750424,-0.3830624884449665,-0.07904706132587824,0.6557377049180327,-0.06060000000000028,1/5
2.5,0.0085,0.015,742,0.7494949494949495,-0.7798938717211789,-8.566751635513489,2.284366576819407,-0.675090240965939,-0.7080136659989427,-0.17339843517832254,0.5976401179941003,-0.03137787571617463,2/5
4.25,0.01,0.04,307,0.3101010101010101,-0.8258060983087961,-13.472064572204411,2.182410423452769,-0.45995182220807435,-0.4781639708080617,-0.1234356521848875,0.6432835820895523,-0.08060000000000019,1/5
5.0,0.0085,0.0221,191,0.19292929292929292,-0.8893629572740844,-14.610898735096129,2.9162303664921465,-0.3909725668216882,-0.3963628868931496,-0.0838162701880879,0.6606822262118492,-0.04549999999999994,2/5
3.34,0.01,0.03,527,0.5323232323232323,-0.9228790339188386,-12.646565837680095,1.9753320683111955,-0.6731035180963815,-0.6553958996424236,-0.18262907088232505,0.6205571565802114,-0.06060000000000028,2/5
3.34,0.0085,0.0221,527,0.5323232323232323,-0.929010948786431,-12.33993074862357,2.428842504743833,-0.6775686995408456,-0.6379142256928065,-0.17753817753581969,0.640625,-0.04549999999999994,2/5
2.5,0.01,0.0221,742,0.7494949494949495,-0.9365773562331617,-11.269861778952086,1.8342318059299192,-0.8106098685469584,-0.7679149318445916,-0.2192175405208897,0.5878030859662013,-0.04500567290808251,1/5
5.0,0.0085,0.015,191,0.19292929292929292,-0.941955649866539,-13.774810660975024,3.0,-0.4140287997226264,-0.4231592788047679,-0.07684782913415233,0.6073298429319371,-0.03137787571617463,2/5
4.25,0.0085,0.015,307,0.3101010101010101,-0.9484432409903343,-12.521501023578054,2.8338762214983713,-0.5280999297095422,-0.4936681633697608,-0.10855089499481962,0.6011494252873564,-0.03137787571617463,2/5
3.34,0.0085,0.015,527,0.5323232323232323,-0.9526838441639859,-11.369723698653985,2.554079696394687,-0.6948056597103802,-0.6329564513158435,-0.16180603542894978,0.5988112927191679,-0.03137787571617463,3/5
3.0,0.01,0.0221,625,0.6313131313131313,-0.9753078207928637,-12.346957864168253,1.944,-0.7746221416935914,-0.7569320941596496,-0.20442280763980192,0.594238683127572,-0.04500567290808251,2/5
4.25,0.0085,0.03,307,0.3101010101010101,-1.0173759596218155,-16.112766937057923,2.6579804560260585,-0.5663770249035173,-0.4986309467652664,-0.1399797031676404,0.6703431372549019,-0.06060000000000017,2/5
3.74,0.01,0.04,425,0.4292929292929293,-1.0370631735992064,-15.84053430554066,2.0047058823529413,-0.6791170898485593,-0.6139953061283294,-0.18418256824979573,0.6291079812206573,-0.08060000000000019,0/5
3.0,0.01,0.015,625,0.6313131313131313,-1.0419362841062436,-11.8748924120316,2.064,-0.8274593297366998,-0.7376448289465527,-0.1933707017958345,0.5550387596899224,-0.03137787571617463,1/5
2.5,0.01,0.015,742,0.7494949494949495,-1.0542117889425127,-11.505141044659112,1.9595687331536389,-0.9123165059853791,-0.7703585915215576,-0.21775738100706454,0.5495185694635488,-0.03137787571617463,1/5
3.74,0.0085,0.03,425,0.4292929292929293,-1.111220190840617,-16.668573002941677,2.4541176470588235,-0.7275473220920641,-0.6114434368562645,-0.19046101358545497,0.660594439117929,-0.06060000000000017,1/5
5.0,0.01,0.015,191,0.19292929292929292,-1.1940689861125822,-17.636349777826965,2.654450261780105,-0.5243900306651382,-0.45310853111912064,-0.09426399738093982,0.5581854043392505,-0.03137787571617463,2/5
3.74,0.0085,0.015,425,0.4292929292929293,-1.2276270567985177,-15.502618029523175,2.675294117647059,-0.8035146234965185,-0.5987224024752671,-0.17253428119800152,0.594547053649956,-0.03137787571617463,2/5
4.25,0.0085,0.0221,307,0.3101010101010101,-1.237489997872986,-18.62815889210708,2.7035830618892507,-0.6884475698917493,-0.5673121575386666,-0.15460852018830762,0.6421686746987951,-0.04549999999999994,2/5
3.34,0.01,0.0221,527,0.5323232323232323,-1.2419921580053417,-16.36195464514512,2.074003795066414,-0.9052689404324518,-0.7221483551730576,-0.22039872945512262,0.5901189387008234,-0.04500567290808251,2/5
4.25,0.01,0.03,307,0.3101010101010101,-1.2596828302735827,-19.768652866472667,2.3224755700325734,-0.7007409074033182,-0.5548230695847314,-0.16385697292768253,0.6269284712482468,-0.06060000000000028,1/5
5.0,0.01,0.0221,191,0.19292929292929292,-1.2660586639576952,-20.80454275838369,2.581151832460733,-0.5558474575410353,-0.4777618633211498,-0.11103068892479317,0.6044624746450304,-0.04480000000000013,2/5
3.74,0.0085,0.0221,425,0.4292929292929293,-1.3871726935827013,-19.777353059307092,2.5694117647058823,-0.90751334392951,-0.6546679153042037,-0.21481435068604937,0.6355311355311355,-0.04549999999999994,1/5
3.74,0.01,0.03,425,0.4292929292929293,-1.4047179231960896,-20.716186411422445,2.112941176470588,-0.9189408807987508,-0.6643317605622668,-0.22439705663176535,0.6158129175946548,-0.06060000000000028,0/5
3.34,0.01,0.015,527,0.5323232323232323,-1.4078707999126037,-16.68432630039505,2.18595825426945,-1.0257574315051912,-0.7078774289334213,-0.21927419407156334,0.5477430555555556,-0.03137787571617463,1/5
4.25,0.01,0.015,307,0.3101010101010101,-1.4307580844930325,-18.91395229432215,2.45928338762215,-0.7954068329914868,-0.5487093823478908,-0.15206673404487814,0.5443708609271524,-0.03137787571617463,2/5
4.25,0.01,0.0221,307,0.3101010101010101,-1.7163184663566622,-25.74004398881274,2.3583061889250816,-0.9529906464821788,-0.640115748120288,-0.20025414938917763,0.5842541436464088,-0.04500567290808251,2/5
3.74,0.01,0.0221,425,0.4292929292929293,-1.7667143589985204,-24.86230133512385,2.192941176470588,-1.1542559644756292,-0.7275122393423759,-0.2563795707589037,0.5815450643776824,-0.04500567290808251,0/5
3.74,0.01,0.015,425,0.4292929292929293,-1.8204577743009307,-22.770886628249663,2.2988235294117647,-1.1891100676231052,-0.6840332732585721,-0.2348774948471828,0.5373592630501536,-0.03137787571617463,0/5
